Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ERR3684699	1028	243	0	0	0	0	825236	354236	0	0	0	0	749	4391	707253	1139457	52.69	52.78	1000	661	581	-	1197.4	743.2	243	510	618	-	1	1	1134	1	0	0	0	13 + 0 part	11210	60.806	1.003	0.00	35.56	11.52	4295	694505	987	645	567	-	1174.7	729.1	245	517	627	-
ERR3684700	79	51	39	33	17	7	1133114	1122895	1093110	1046418	799397	469154	57	93344	1127817	1139457	52.74	52.78	35628	35628	11366	11125	43185.7	42744.5	10	10	31	32	0	0	0	1	0	0	0	0 + 0 part	0	98.788	1.002	0.00	7.10	11.62	93344	1127298	35628	35628	11366	11125	43168.6	42727.6	10	10	31	32
ERR3684701	858	78	0	0	0	0	536037	98918	0	0	0	0	500	3878	380842	1139457	52.92	52.78	758	-	538	-	878.5	293.6	184	-	427	-	0	0	0	0	0	0	0	0 + 0 part	0	33.330	1.001	0.00	65.51	14.73	3878	380094	755	-	535	-	875.5	292.6	184	-	428	-
ERR3684702	288	202	88	31	1	0	1137541	1099562	808262	415461	26123	0	236	26123	1124928	1139457	52.72	52.78	7448	7342	2218	2063	8665.6	8555.1	49	50	149	155	0	0	0	1	0	0	0	4 + 0 part	3320	98.048	1.004	0.00	11.42	11.78	26123	1120927	7448	7342	2207	2001	8652.3	8542.0	49	50	150	156
ERR3684703	467	319	59	9	0	0	1119787	1041752	432731	103076	0	0	395	13941	1098517	1139457	52.69	52.78	3952	3776	1320	1079	4750.7	4580.0	86	91	273	304	0	0	0	0	0	0	0	0 + 0 part	0	96.008	1.004	0.00	14.12	12.02	13941	1098075	3949	3776	1319	1079	4746.1	4575.6	86	91	274	304
ERR3684704	952	384	6	0	0	0	1038913	714741	38371	0	0	0	748	8069	972342	1139457	52.77	52.78	1556	1314	677	-	1909.0	1629.0	200	258	580	-	4	4	13455	0	0	0	0	18 + 0 part	12314	83.844	1.005	0.00	27.19	10.32	8069	959754	1552	1313	664	-	1885.5	1609.0	201	259	586	-
ERR3684705	239	6	0	0	0	0	129650	8428	0	0	0	0	119	1824	80184	1139457	52.47	52.78	643	-	518	-	740.8	52.1	48	-	104	-	2	2	2225	0	0	0	0	6 + 0 part	4690	6.594	1.001	0.00	55.89	9.31	1644	75152	623	-	507	-	656.7	46.2	51	-	109	-
ERR3684706	519	94	57	42	14	2	1255695	1128618	1043296	935784	521821	138554	166	79410	1176278	1139457	52.73	52.78	22753	22753	3956	6583	25586.0	26412.8	17	17	61	54	1	1	30965	2	0	0	0	67 + 0 part	49266	98.510	1.002	0.00	13.25	11.74	79410	1124483	21445	22753	3956	6091	25333.4	26152.0	18	17	62	55
ERR3684707	736	363	23	1	0	0	1094014	860382	152830	10262	0	0	633	10262	1052524	1139457	52.67	52.78	2176	2017	765	559	2809.8	2595.4	144	165	463	582	0	0	0	0	0	0	0	25 + 1 part	21862	89.994	1.005	0.00	28.75	11.65	10262	1029725	2176	2017	727	507	2788.1	2575.4	144	165	471	598
ERR3684708	492	318	51	5	0	0	1109660	1003561	383317	59978	0	0	436	15102	1090066	1139457	52.70	52.78	3471	3205	1127	873	4464.6	4271.1	90	98	297	342	2	2	15446	0	0	0	1	3 + 0 part	2448	95.086	1.004	0.00	14.90	10.76	15102	1086937	3426	3205	1126	867	4414.5	4223.2	91	98	299	345
ERR3684709	1183	157	0	0	0	0	755690	214654	0	0	0	0	684	3975	573738	1139457	52.26	52.78	846	504	559	-	997.5	502.3	236	677	576	-	1	1	699	0	0	0	0	35 + 0 part	30509	47.431	1.002	0.00	30.85	13.11	3975	541373	821	-	524	-	939.5	473.0	243	-	599	-
ERR3684710	1047	303	0	0	0	0	931574	467031	0	0	0	0	817	4504	836992	1139457	52.60	52.78	1084	866	603	-	1297.7	953.2	257	414	665	-	0	0	0	0	0	0	0	17 + 1 part	13292	71.917	1.003	0.00	27.86	11.32	4504	821863	1081	861	590	-	1282.6	942.2	257	415	671	-
ERR3684711	1294	176	1	0	0	0	808643	251692	6505	0	0	0	719	6505	620971	1139457	52.34	52.78	875	545	556	-	1087.3	592.6	239	621	601	-	4	4	9230	0	0	0	0	37 + 2 part	35298	51.082	1.003	0.00	28.78	10.79	5878	583814	836	509	517	-	1011.6	551.3	249	653	631	-
ERR3684712	1065	384	9	0	0	0	1128368	797518	54657	0	0	0	709	6852	1028657	1139457	52.68	52.78	1872	1702	711	504	2184.3	1971.9	177	208	536	703	1	1	3409	0	0	0	0	40 + 0 part	34336	86.719	1.005	0.00	19.05	10.68	6852	992378	1865	1702	646	-	2146.5	1937.8	178	208	551	-
ERR3684713	978	374	20	2	1	0	1140515	830201	155930	46374	33353	0	694	33353	1056557	1139457	52.56	52.78	1939	1749	730	550	3474.8	3222.0	152	174	517	635	3	3	10263	1	0	0	0	67 + 1 part	55971	87.394	1.004	0.00	38.13	14.51	33353	999268	1911	1685	627	-	3402.2	3154.7	154	177	541	-
ERR3684714	842	403	8	0	0	0	1030044	751760	45979	0	0	0	716	6482	979772	1139457	52.68	52.78	1625	1435	723	-	1937.8	1666.3	200	252	557	-	1	1	2337	0	0	0	0	0 + 0 part	0	85.561	1.005	0.00	19.40	11.13	6482	979384	1625	1425	719	-	1934.8	1663.7	200	253	558	-
ERR3684715	926	84	0	0	0	0	590639	105749	0	0	0	0	586	3397	445439	1139457	53.23	52.78	753	-	545	-	853.1	333.5	222	-	501	-	2	2	5260	0	0	0	0	11 + 0 part	8397	38.229	1.002	0.00	38.06	9.86	2711	436210	749	-	537	-	822.7	321.6	225	-	508	-
ERR3684716	1014	185	0	0	0	0	754404	261066	0	0	0	0	723	3488	630869	1139457	52.92	52.78	884	560	562	-	1052.6	582.8	244	608	605	-	1	1	3488	0	0	0	0	9 + 0 part	5845	54.723	1.002	0.00	27.85	11.53	3315	624710	884	554	555	-	1040.3	576.0	245	611	608	-
ERR3684717	1021	267	1	0	0	0	883630	419482	6575	0	0	0	776	6575	781731	1139457	52.45	52.78	1068	780	600	-	1325.3	909.2	240	438	633	-	1	1	2333	0	0	0	0	13 + 0 part	10150	67.439	1.003	0.00	32.05	9.73	6575	770705	1060	764	584	-	1309.2	898.2	241	441	640	-
ERR3684718	1042	396	7	0	0	0	1077140	706581	39124	0	0	0	795	6870	993985	1139457	52.62	52.78	1427	1298	663	-	1790.9	1562.3	222	276	624	-	2	2	7619	0	0	0	0	44 + 0 part	35948	83.542	1.005	0.00	29.71	11.51	6328	955898	1408	1260	620	-	1743.1	1520.6	223	278	640	-
ERR3684719	1183	204	0	0	0	0	824253	281031	0	0	0	0	760	2907	667900	1139457	53.27	52.78	913	597	564	-	1039.4	609.2	260	581	635	-	0	0	0	0	0	0	0	25 + 0 part	20172	56.684	1.003	0.00	30.90	9.27	2907	647248	902	580	547	-	1009.0	591.5	264	592	647	-
ERR3684720	999	257	0	0	0	0	839018	384044	0	0	0	0	745	4614	729739	1139457	52.58	52.78	1043	728	593	-	1247.5	798.9	239	479	611	-	1	1	817	1	0	0	0	0 + 0 part	0	63.766	1.004	0.00	30.99	11.24	4614	729330	1043	728	592	-	1246.2	798.1	239	479	612	-
ERR3684721	989	320	2	0	0	0	939484	523949	15007	0	0	0	788	9357	855413	1139457	52.89	52.78	1183	894	620	-	1526.1	1145.6	232	369	636	-	2	2	11523	0	0	0	0	13 + 0 part	10144	73.874	1.004	0.00	24.03	11.01	7469	844916	1180	890	608	-	1480.1	1111.1	234	372	642	-
ERR3684722	1216	425	7	0	0	0	1146501	802555	38448	0	0	0	746	6544	1034545	1139457	52.70	52.78	1588	1486	730	518	1993.0	1809.5	198	232	576	729	0	0	0	0	0	0	0	33 + 1 part	29661	87.700	1.005	0.00	20.91	10.26	6544	1004110	1585	1482	681	-	1963.7	1782.9	198	233	587	-
ERR3684723	534	351	39	3	0	0	1101743	988453	273910	33083	0	0	485	12184	1085325	1139457	52.70	52.78	3053	2928	1068	798	3746.1	3568.2	110	119	340	393	0	0	0	0	0	0	0	0 + 1 part	1678	94.686	1.005	0.00	21.04	12.37	12184	1083427	3053	2928	1056	780	3728.7	3551.5	110	119	342	395
ERR3684724	494	344	42	5	0	0	1114744	1022277	299821	63261	0	0	450	15949	1098510	1139457	52.67	52.78	3481	3314	1185	986	4100.1	3952.8	103	109	314	348	1	1	3056	0	0	0	0	5 + 0 part	4147	95.556	1.005	0.00	17.10	11.98	15949	1093584	3481	3314	1185	955	4092.6	3945.5	103	109	315	349
ERR3684725	45	12	7	7	6	5	1147538	1132336	1126086	1126086	1109895	1073818	27	448843	1142665	1139457	52.73	52.78	175179	175179	126636	126636	264517.1	265261.9	2	2	5	5	0	0	0	0	0	0	0	13 + 0 part	10288	99.308	1.001	0.00	15.90	12.63	448759	1131810	175179	175179	126636	126636	264442.4	265186.9	2	2	5	5
ERR3684726	1042	294	1	0	0	0	913555	456985	5197	0	0	0	800	5197	814467	1139457	53.20	52.78	1099	816	596	-	1311.1	937.2	247	420	652	-	0	0	0	1	0	0	0	16 + 0 part	12309	69.962	1.004	0.00	54.60	11.12	5197	800354	1088	809	583	-	1291.6	923.2	248	422	659	-
ERR3684727	661	355	36	1	0	0	1120638	950322	248990	11221	0	0	534	11221	1077865	1139457	52.65	52.78	2809	2694	936	690	3501.7	3312.4	117	128	376	445	1	1	7552	1	0	0	0	21 + 1 part	17685	92.679	1.004	0.00	16.23	11.79	11221	1059949	2787	2666	905	640	3458.8	3271.9	118	129	380	453
ERR3684728	1984	396	19	0	0	0	1256826	820267	125156	0	0	0	686	9413	1028080	1139457	52.62	52.78	1815	1667	742	503	2466.8	2225.6	167	199	518	681	1	1	2144	0	0	0	0	63 + 0 part	49703	85.507	1.004	0.00	17.19	10.44	9413	977461	1802	1650	664	-	2419.9	2183.3	168	200	532	-
ERR3684729	977	62	0	0	0	0	528690	82635	0	0	0	0	446	3196	333020	1139457	52.65	52.78	716	-	536	-	870.9	254.5	164	-	382	-	2	2	4616	0	0	0	0	44 + 0 part	34617	25.998	1.001	0.00	26.66	11.81	3196	296320	682	-	-	-	753.4	220.2	177	-	-	-
ERR3684730	776	47	0	0	0	0	463804	66088	0	0	0	0	437	2875	319555	1139457	52.62	52.78	692	-	525	-	843.5	236.6	163	-	375	-	1	1	2875	0	0	0	0	11 + 1 part	10599	27.069	1.001	0.00	38.57	9.72	2133	308537	682	-	516	-	793.4	222.5	168	-	385	-
ERR3684731	614	19	0	0	0	0	330999	24189	0	0	0	0	312	2149	207743	1139457	52.51	52.78	632	-	525	-	727.5	132.6	127	-	272	-	3	3	4891	0	0	0	0	10 + 0 part	6592	17.613	1.002	0.00	53.75	10.45	1883	200923	624	-	515	-	690.5	125.9	130	-	277	-
ERR3684732	676	30	0	0	0	0	390213	38372	0	0	0	0	371	2542	258409	1139457	53.04	52.78	687	-	521	-	774.0	175.5	145	-	321	-	1	1	2079	0	0	0	0	0 + 0 part	0	22.653	1.001	0.00	40.28	8.52	2542	258179	684	-	520	-	767.2	174.0	146	-	322	-
ERR3684733	949	100	0	0	0	0	605577	130330	0	0	0	0	567	2428	444455	1139457	52.67	52.78	791	-	539	-	900.6	351.3	205	-	482	-	2	2	3243	0	0	0	0	25 + 0 part	18371	37.347	1.001	0.00	34.74	10.56	2402	425991	773	-	520	-	862.3	336.3	208	-	493	-
ERR3684734	1079	47	0	0	0	0	508610	60070	0	0	0	0	435	3721	315521	1139457	53.61	52.78	715	-	528	-	823.1	227.9	165	-	374	-	1	1	1397	0	0	0	0	25 + 1 part	20691	25.728	1.003	0.00	33.02	16.34	3721	293785	683	-	508	-	754.8	209.0	173	-	390	-
ERR3684735	989	69	0	0	0	0	547322	90595	0	0	0	0	485	4311	370039	1139457	52.18	52.78	759	-	534	-	889.3	288.8	179	-	414	-	1	1	2671	0	0	0	0	41 + 1 part	39169	28.997	1.001	0.00	42.03	13.00	4311	330690	708	-	-	-	764.3	248.2	196	-	-	-
ERR3684736	528	9	0	0	0	0	257100	13377	0	0	0	0	180	1767	123825	1139457	52.22	52.78	661	-	522	-	760.4	82.6	72	-	156	-	0	0	0	0	0	0	0	29 + 1 part	24838	8.640	1.001	0.00	39.59	7.11	1732	98510	617	-	-	-	558.5	60.7	83	-	-	-
ERR3684737	835	36	0	0	0	0	445546	47928	0	0	0	0	412	3580	290852	1139457	53.39	52.78	672	-	531	-	811.4	207.1	159	-	356	-	2	2	3697	0	0	0	0	22 + 0 part	15709	24.105	1.001	0.00	44.75	16.01	3580	274843	650	-	512	-	758.7	193.7	164	-	366	-
ERR3684738	539	13	0	0	0	0	291387	16145	0	0	0	0	262	1652	171950	1139457	54.06	52.78	629	-	516	-	703.4	106.1	107	-	229	-	2	2	3040	0	0	0	0	1 + 0 part	709	15.000	1.001	0.00	68.41	21.05	1412	171040	624	-	514	-	688.8	103.9	108	-	231	-
ERR3684739	581	384	36	1	0	0	1099230	978342	239290	13678	0	0	519	13678	1078270	1139457	52.68	52.78	2678	2526	1030	789	3374.8	3193.6	122	134	377	437	1	1	2498	0	0	0	0	5 + 0 part	3966	93.833	1.005	0.00	17.04	10.24	13678	1074105	2678	2526	1022	775	3368.7	3187.8	122	134	378	438
ERR3684740	1089	249	0	0	0	0	838272	357469	0	0	0	0	748	4342	706066	1139457	52.77	52.78	1008	656	581	-	1153.7	714.9	245	511	617	-	2	2	3116	0	0	0	0	18 + 1 part	18269	60.131	1.003	0.00	30.13	11.79	4234	686973	992	635	555	-	1118.8	693.3	249	523	633	-
ERR3684741	324	209	80	25	1	0	1148679	1092272	763981	367852	30000	0	261	30000	1129652	1139457	52.72	52.78	7294	7176	1958	1903	8716.2	8641.2	48	49	158	162	0	0	0	1	0	0	0	19 + 0 part	13991	97.579	1.003	0.00	11.03	11.57	30000	1115020	7294	7176	1958	1899	8702.7	8627.8	48	49	158	163
ERR3684742	931	374	3	0	0	0	1009725	666610	18720	0	0	0	750	6594	936732	1139457	52.99	52.78	1427	1185	667	-	1760.0	1446.9	208	286	591	-	1	1	3342	0	0	0	0	14 + 0 part	10547	80.841	1.004	0.00	30.28	14.49	6594	924804	1418	1179	653	-	1738.0	1428.8	209	287	596	-
ERR3684743	913	397	9	0	0	0	1103440	820261	54903	0	0	0	698	6735	1034796	1139457	52.67	52.78	1841	1671	716	516	2249.2	2042.6	174	204	527	680	0	0	0	1	0	0	0	40 + 0 part	31942	87.583	1.004	0.00	17.07	11.18	6735	1001836	1841	1671	673	-	2220.3	2016.3	174	204	537	-
ERR3684744	816	402	10	0	0	0	1085216	844292	58940	0	0	0	654	6572	1027085	1139457	52.89	52.78	1967	1807	781	506	2305.1	2077.8	169	199	492	651	0	0	0	2	0	0	0	19 + 0 part	19110	87.887	1.005	0.00	42.84	12.92	6572	1006125	1962	1802	747	-	2272.4	2048.3	170	200	501	-
ERR3684745	881	371	30	3	0	0	1169881	938240	213681	41206	0	0	587	16011	1093257	1139457	52.84	52.78	2532	2464	851	723	3396.1	3258.4	127	136	420	473	1	1	2497	1	0	0	0	46 + 2 part	39065	91.901	1.006	0.00	13.59	11.59	16011	1052540	2532	2426	773	590	3354.2	3218.2	127	137	430	491
ERR3684746	449	317	55	6	1	0	1112448	1033688	422683	88335	25338	0	401	25338	1097207	1139457	52.66	52.78	3909	3763	1332	1035	5077.7	4889.5	84	90	277	309	1	1	1802	1	0	0	0	0 + 0 part	0	95.845	1.005	0.00	21.07	11.40	25338	1096575	3909	3763	1323	1031	5069.6	4881.6	84	90	278	310
ERR3684747	824	382	11	0	0	0	1066854	787027	66073	0	0	0	693	8052	1015768	1139457	52.70	52.78	1811	1631	732	-	2212.7	1972.5	176	212	529	-	1	1	2372	0	0	0	0	11 + 0 part	8867	87.890	1.006	0.00	21.86	10.93	8052	1006612	1808	1625	713	-	2202.6	1963.5	177	213	532	-
ERR3684748	420	286	56	10	0	0	1119294	1044671	466339	146757	0	0	369	21908	1105361	1139457	52.76	52.78	4325	4242	1363	1179	5716.0	5545.0	75	79	245	269	0	0	0	1	0	0	0	0 + 0 part	0	96.613	1.004	0.00	21.72	11.95	21908	1104722	4288	4216	1363	1173	5711.1	5540.2	75	79	245	270
ERR3684749	537	350	41	7	0	0	1142096	1037480	319725	98897	0	0	460	20921	1115003	1139457	52.67	52.78	3413	3351	1133	1052	4519.6	4422.6	99	103	319	339	1	1	1638	0	0	0	1	31 + 0 part	25816	95.140	1.004	0.00	16.91	11.76	20921	1088001	3413	3351	1106	1005	4495.2	4398.8	99	103	321	341
ERR3684750	464	304	64	10	0	0	1125508	1034105	467695	131377	0	0	399	17301	1103537	1139457	52.68	52.78	4144	4058	1313	1067	5074.0	4914.0	83	87	269	296	0	0	0	2	0	0	0	9 + 0 part	7566	95.701	1.004	0.00	38.82	13.88	17301	1094833	4144	4035	1275	1037	5054.3	4895.0	83	88	270	298
ERR3684751	1053	266	0	0	0	0	888858	416228	0	0	0	0	774	4072	771989	1139457	52.66	52.78	1059	754	582	-	1286.8	871.8	237	442	631	-	1	1	1360	0	0	0	0	18 + 0 part	13805	66.271	1.003	0.00	21.13	10.70	3962	757298	1051	740	566	-	1264.7	856.8	239	446	639	-
ERR3684752	860	376	3	0	0	0	997761	697694	17473	0	0	0	716	6384	937818	1139457	52.98	52.78	1605	1275	676	-	1879.3	1546.7	192	263	556	-	2	2	4610	0	0	0	0	0 + 0 part	0	81.960	1.004	0.00	37.23	12.37	6384	937387	1602	1272	675	-	1874.5	1542.8	193	264	558	-
ERR3684753	843	410	7	0	0	0	1066646	806372	38748	0	0	0	691	5815	1012704	1139457	52.81	52.78	1725	1532	761	-	2128.2	1891.4	181	220	530	-	0	0	0	1	0	0	0	3 + 0 part	3074	88.032	1.006	0.00	21.22	11.10	5815	1008720	1725	1524	751	-	2123.0	1886.8	181	220	532	-
ERR3684754	936	111	0	0	0	0	632212	143913	0	0	0	0	626	3877	498771	1139457	53.34	52.78	790	-	556	-	911.3	398.9	231	-	532	-	2	2	2591	0	0	0	0	5 + 0 part	3011	43.392	1.003	0.00	36.73	8.68	3877	495553	788	-	553	-	905.3	396.3	232	-	533	-
ERR3684755	788	22	0	0	0	0	331445	28706	0	0	0	0	236	1758	161889	1139457	52.27	52.78	641	-	519	-	766.0	108.8	92	-	205	-	0	0	0	0	0	0	0	49 + 0 part	41436	10.356	1.003	0.00	63.37	10.98	1757	118349	567	-	-	-	504.6	71.7	114	-	-	-
ERR3684756	861	64	0	0	0	0	525364	81288	0	0	0	0	523	2041	382602	1139457	53.93	52.78	709	-	532	-	814.1	273.4	199	-	449	-	2	2	3644	0	0	0	0	11 + 0 part	9112	32.677	1.001	0.00	33.27	12.34	2041	372713	701	-	524	-	783.6	263.1	203	-	457	-
ERR3684757	565	14	0	0	0	0	303992	17097	0	0	0	0	255	1499	175016	1139457	53.26	52.78	666	-	523	-	736.1	113.1	102	-	221	-	2	2	2308	0	0	0	0	17 + 0 part	14931	14.050	1.000	0.00	49.35	11.87	1499	160069	631	-	504	-	646.6	99.3	110	-	235	-
ERR3684758	1390	309	3	0	0	0	1051790	511680	19270	0	0	0	853	7473	894415	1139457	52.56	52.78	1164	922	598	-	1472.4	1155.8	250	370	690	-	2	2	8018	0	0	0	0	69 + 1 part	57243	73.013	1.004	0.00	23.83	11.50	6717	835125	1113	874	538	-	1398.3	1097.6	253	379	724	-
ERR3684759	1003	158	1	0	0	0	723478	223508	5857	0	0	0	694	5857	590613	1139457	52.83	52.78	858	521	554	-	1061.1	550.0	236	654	582	-	1	1	2781	0	0	0	0	5 + 0 part	3301	51.374	1.003	0.00	29.82	12.10	5722	586759	855	517	551	-	1046.3	542.3	238	657	585	-
ERR3684760	864	53	0	0	0	0	505631	66383	0	0	0	0	487	2626	350033	1139457	53.42	52.78	700	-	530	-	799.9	245.7	187	-	420	-	1	1	1182	0	0	0	0	30 + 0 part	23739	28.313	1.003	0.00	56.25	14.22	2621	323565	675	-	507	-	729.4	224.1	196	-	438	-
ERR3684761	1026	181	0	0	0	0	766295	261711	0	0	0	0	710	3566	633075	1139457	53.17	52.78	916	572	572	-	1095.9	608.9	239	591	591	-	0	0	0	1	0	0	0	16 + 0 part	12951	54.213	1.004	0.00	30.82	11.62	3566	619732	909	554	552	-	1074.3	596.9	241	599	600	-
ERR3684762	867	90	0	0	0	0	574545	119109	0	0	0	0	583	2641	454810	1139457	53.44	52.78	779	-	546	-	890.1	355.3	214	-	496	-	2	2	1937	0	0	0	0	1 + 0 part	873	39.731	1.003	0.00	39.89	12.12	2641	453797	770	-	542	-	886.2	353.7	215	-	498	-
ERR3684763	1022	221	0	0	0	0	795227	324422	0	0	0	0	708	4205	663709	1139457	52.66	52.78	972	612	572	-	1193.2	695.0	229	538	585	-	2	2	3637	0	0	0	0	16 + 0 part	13421	56.771	1.003	0.00	58.29	12.49	4205	648524	955	588	556	-	1167.6	680.1	231	547	595	-
ERR3684764	902	347	3	0	0	0	950673	599343	21432	0	0	0	742	8129	883656	1139457	52.55	52.78	1350	1069	651	-	1684.3	1306.2	213	319	590	-	1	1	4673	0	0	0	0	1 + 1 part	1079	77.131	1.004	0.00	27.88	12.01	8129	882307	1350	1068	650	-	1672.7	1297.2	213	320	592	-
ERR3684765	40	4	0	0	0	0	22399	4122	0	0	0	0	15	1106	12347	1139457	52.22	52.78	947	-	639	-	866.1	9.4	7	-	13	-	-	-	-	-	-	-	-	15 + 0 part	12347	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR3684766	648	19	0	0	0	0	335137	22653	0	0	0	0	281	1548	191618	1139457	52.78	52.78	656	-	529	-	733.4	123.3	113	-	244	-	1	1	521	0	0	0	0	24 + 0 part	19506	15.081	1.001	0.00	34.31	14.54	1547	171957	629	-	-	-	642.4	108.0	120	-	-	-
ERR3684767	593	24	0	0	0	0	334985	30684	0	0	0	0	303	2547	211037	1139457	53.21	52.78	669	-	523	-	772.1	143.0	119	-	262	-	0	0	0	1	0	0	0	4 + 0 part	3291	18.204	1.002	0.00	55.86	15.41	2547	207676	665	-	519	-	756.3	140.1	120	-	265	-
ERR3684768	988	61	0	0	0	0	570885	75243	0	0	0	0	539	2964	393019	1139457	53.36	52.78	706	-	533	-	807.8	278.6	207	-	463	-	2	2	2576	0	0	0	0	20 + 0 part	15995	32.999	1.002	0.00	47.01	17.00	2964	376535	690	-	520	-	766.4	264.4	213	-	475	-
ERR3684769	572	36	0	0	0	0	318456	49560	0	0	0	0	275	2714	206060	1139457	52.37	52.78	713	-	533	-	869.9	157.3	101	-	235	-	2	2	3915	0	0	0	0	21 + 0 part	18163	16.418	1.003	0.00	125.82	11.73	2654	187572	686	-	501	-	759.5	137.4	109	-	252	-
ERR3684770	752	46	0	0	0	0	454236	59903	0	0	0	0	441	2652	320820	1139457	53.02	52.78	719	-	528	-	820.1	230.9	166	-	379	-	0	0	0	0	0	0	0	3 + 0 part	2218	27.936	1.001	0.00	43.33	11.62	2652	318462	717	-	526	-	813.8	229.1	167	-	380	-
ERR3684771	671	32	0	0	0	0	380040	39809	0	0	0	0	350	1976	243085	1139457	52.64	52.78	667	-	521	-	763.9	163.0	136	-	303	-	1	1	1976	0	0	0	0	21 + 0 part	18047	19.706	1.002	0.00	35.13	12.01	1668	224877	638	-	504	-	685.2	146.2	144	-	318	-
ERR3684772	535	19	0	0	0	0	290565	22751	0	0	0	0	255	1508	172577	1139457	53.62	52.78	639	-	520	-	730.2	110.6	102	-	222	-	0	0	0	0	0	0	0	13 + 1 part	12415	14.022	1.001	0.00	45.67	10.01	1312	159857	618	-	503	-	655.4	99.3	108	-	233	-
ERR3684773	582	18	0	0	0	0	303929	22995	0	0	0	0	255	1817	173929	1139457	52.59	52.78	658	-	524	-	743.5	113.5	102	-	222	-	0	0	0	0	0	0	0	11 + 0 part	9752	14.389	1.001	0.00	62.81	18.90	1817	163994	634	-	512	-	683.6	104.4	107	-	230	-
ERR3684774	202	6	0	0	0	0	101146	8454	0	0	0	0	69	1506	47841	1139457	52.70	52.78	639	-	520	-	781.2	32.8	27	-	60	-	0	0	0	0	0	0	0	20 + 0 part	18139	2.565	1.000	0.00	99.28	6.85	932	29210	526	-	-	-	378.5	15.9	38	-	-	-
ERR3684775	385	11	0	0	0	0	180154	14749	0	0	0	0	126	2097	87369	1139457	52.33	52.78	659	-	520	-	783.8	60.1	49	-	109	-	0	0	0	0	0	0	0	32 + 0 part	27024	5.237	1.001	0.00	80.43	23.46	1914	59679	550	-	-	-	472.6	36.2	63	-	-	-
ERR3684776	636	14	0	0	0	0	277958	20675	0	0	0	0	182	1777	127290	1139457	52.26	52.78	644	-	520	-	796.8	89.0	69	-	158	-	2	1	830	0	0	0	0	40 + 0 part	36054	7.991	1.000	0.00	25.26	9.88	1507	91055	559	-	-	-	489.2	54.7	91	-	-	-
ERR3684777	801	21	0	0	0	0	297904	26307	0	0	0	0	198	1690	137795	1139457	53.60	52.78	664	-	529	-	770.7	93.2	77	-	172	-	1	1	914	0	0	0	0	78 + 1 part	59787	6.727	1.004	0.00	59.80	10.40	1496	76926	526	-	-	-	389.8	47.1	103	-	-	-
ERR3684778	660	29	0	0	0	0	225188	39093	0	0	0	0	122	1873	98197	1139457	52.79	52.78	773	-	536	-	950.2	81.9	41	-	103	-	1	1	583	0	0	0	0	74 + 4 part	70031	2.402	1.007	0.00	152.49	18.15	1443	27542	-	-	-	-	182.3	15.7	-	-	-	-
ERR3684779	183	5	0	0	0	0	81111	6653	0	0	0	0	47	1713	32315	1139457	53.50	52.78	622	-	540	-	776.9	22.0	19	-	41	-	1	1	647	0	0	0	0	25 + 0 part	17937	1.262	1.000	0.00	229.61	27.83	1340	14372	-	-	-	-	314.6	8.9	-	-	-	-
ERR3684780	362	7	0	0	0	0	178534	9722	0	0	0	0	126	2329	83286	1139457	54.39	52.78	610	-	524	-	744.0	54.4	51	-	110	-	3	2	2915	0	0	0	0	4 + 0 part	3538	6.996	1.000	0.00	57.75	7.53	1534	79658	603	-	510	-	650.0	47.5	54	-	115	-
ERR3684781	785	28	0	0	0	0	343094	37128	0	0	0	0	262	1808	185573	1139457	52.96	52.78	665	-	526	-	796.1	129.6	101	-	226	-	2	2	2370	0	0	0	0	52 + 1 part	47231	12.011	1.004	0.00	45.15	15.29	1507	137331	583	-	-	-	515.0	83.9	126	-	-	-
ERR3699556	623	360	24	1	0	0	1094402	938485	172976	11021	0	0	525	11021	1059594	1139457	52.69	52.78	2702	2495	933	649	3278.5	3048.7	124	139	376	466	1	1	2907	2	0	0	0	3 + 0 part	2030	92.403	1.004	0.00	19.77	10.50	11021	1056895	2682	2479	931	639	3271.9	3042.6	124	140	378	468
ERR3699557	605	364	31	2	0	0	1090597	949491	212235	22961	0	0	523	11501	1064137	1139457	52.72	52.78	2945	2699	977	658	3413.0	3187.4	115	129	373	456	2	2	5534	0	0	0	1	0 + 1 part	589	92.988	1.004	0.00	22.10	11.85	11501	1063291	2939	2699	969	651	3407.4	3182.1	116	129	374	459
